FID,x,y,lineament_dens,drainage_dens,curah_hujan,litologi,slope,elevasi,potensi
1476,108.3479,-7.21705,0.389855,209.9543,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1477,108.3529,-7.21705,0.336082,189.9586,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1478,108.1275,-7.21338,0.470515,269.9412,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1479,108.1325,-7.21338,0.443628,249.9456,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1480,108.1375,-7.21338,0.443628,229.9499,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1481,108.1426,-7.21338,0.416742,229.9499,350,Breksi_dan_Piroklastik_Muda,3,11,Buruk
1482,108.1476,-7.21338,0.362969,209.9543,350,Breksi_dan_Piroklastik_Muda,2,10,Buruk
1483,108.1776,-7.21338,0.255422,229.9499,350,Breksi_dan_Piroklastik_Muda,1,8,Buruk
1484,108.1826,-7.21338,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1485,108.1876,-7.21338,0.309195,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1486,108.1926,-7.21338,0.336082,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1487,108.1976,-7.21338,0.362969,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1488,108.2477,-7.21338,0.578061,269.9412,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1489,108.2527,-7.21338,0.604948,269.9412,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1490,108.2577,-7.21338,0.631834,289.9369,350,Breksi_dan_Piroklastik_Tua,4,15,Buruk
1491,108.2627,-7.21338,0.658721,289.9369,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1492,108.2678,-7.21338,0.685607,289.9369,350,Breksi_dan_Piroklastik_Tua,5,20,Buruk
1493,108.2728,-7.21338,0.712494,289.9369,350,Breksi_dan_Piroklastik_Tua,5,20,Buruk
1494,108.2778,-7.21338,0.73938,289.9369,350,Breksi_dan_Piroklastik_Tua,5,19,Buruk
1495,108.2828,-7.21338,0.73938,289.9369,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1496,108.2978,-7.21338,0.73938,269.9412,350,Breksi_dan_Piroklastik_Tua,3,13,Buruk
1497,108.3078,-7.21338,0.712494,269.9412,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1498,108.3128,-7.21338,0.685607,249.9456,350,Breksi_dan_Piroklastik_Tua,5,15,Buruk
1499,108.3178,-7.21338,0.658721,249.9456,350,Breksi_dan_Piroklastik_Tua,5,12,Buruk
1500,108.3228,-7.21338,0.631834,229.9499,350,Breksi_dan_Piroklastik_Tua,4,11,Buruk
1501,108.3278,-7.21338,0.578061,229.9499,350,Breksi_dan_Piroklastik_Tua,3,10,Buruk
1502,108.3329,-7.21338,0.551174,209.9543,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1503,108.3379,-7.21338,0.470515,209.9543,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1504,108.3429,-7.21338,0.416742,209.9543,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1505,108.3479,-7.21338,0.362969,209.9543,350,Breksi_dan_Piroklastik_Tua,3,7,Buruk
1506,108.3529,-7.21338,0.336082,189.9586,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1507,108.1275,-7.20971,0.443628,269.9412,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1508,108.1325,-7.20971,0.416742,249.9456,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1509,108.1375,-7.20971,0.416742,229.9499,350,Breksi_dan_Piroklastik_Muda,3,12,Buruk
1510,108.1426,-7.20971,0.389855,229.9499,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1511,108.1826,-7.20971,0.255422,209.9543,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1512,108.1876,-7.20971,0.282309,209.9543,350,Breksi_dan_Piroklastik_Muda,2,7,Buruk
1513,108.1926,-7.20971,0.309195,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1514,108.1976,-7.20971,0.336082,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1515,108.2477,-7.20971,0.551174,269.9412,350,Breksi_dan_Piroklastik_Tua,5,19,Buruk
1516,108.2527,-7.20971,0.578061,289.9369,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1517,108.2577,-7.20971,0.604948,289.9369,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1518,108.2627,-7.20971,0.631834,289.9369,350,Breksi_dan_Piroklastik_Tua,4,16,Buruk
1519,108.2678,-7.20971,0.658721,289.9369,350,Breksi_dan_Piroklastik_Tua,5,19,Buruk
1520,108.2728,-7.20971,0.658721,289.9369,350,Breksi_dan_Piroklastik_Tua,5,19,Buruk
1521,108.2778,-7.20971,0.685607,289.9369,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1522,108.3078,-7.20971,0.658721,269.9412,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1523,108.3128,-7.20971,0.658721,249.9456,350,Breksi_dan_Piroklastik_Tua,5,15,Buruk
1524,108.3178,-7.20971,0.631834,249.9456,350,Breksi_dan_Piroklastik_Tua,5,14,Buruk
1525,108.3228,-7.20971,0.604948,229.9499,350,Breksi_dan_Piroklastik_Tua,4,12,Buruk
1526,108.3278,-7.20971,0.551174,229.9499,350,Breksi_dan_Piroklastik_Tua,4,11,Buruk
1527,108.3329,-7.20971,0.497401,209.9543,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1528,108.3379,-7.20971,0.470515,209.9543,350,Breksi_dan_Piroklastik_Tua,2,9,Buruk
1529,108.3429,-7.20971,0.416742,209.9543,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1530,108.3479,-7.20971,0.362969,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1531,108.3529,-7.20971,0.309195,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1532,108.1275,-7.20604,0.416742,269.9412,350,Breksi_dan_Piroklastik_Muda,2,12,Buruk
1533,108.1325,-7.20604,0.389855,249.9456,350,Breksi_dan_Piroklastik_Muda,1,12,Buruk
1534,108.1375,-7.20604,0.389855,229.9499,350,Breksi_dan_Piroklastik_Muda,3,12,Buruk
1535,108.1426,-7.20604,0.362969,229.9499,350,Breksi_dan_Piroklastik_Muda,3,11,Buruk
1536,108.1776,-7.20604,0.201649,229.9499,350,Breksi_dan_Piroklastik_Muda,2,8,Buruk
1537,108.1826,-7.20604,0.228536,209.9543,350,Breksi_dan_Piroklastik_Muda,1,8,Buruk
1538,108.1876,-7.20604,0.228536,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1539,108.1926,-7.20604,0.255422,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1540,108.1976,-7.20604,0.309195,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1541,108.2477,-7.20604,0.497401,289.9369,350,Breksi_dan_Piroklastik_Tua,5,21,Buruk
1542,108.2527,-7.20604,0.524288,289.9369,350,Breksi_dan_Piroklastik_Tua,5,20,Buruk
1543,108.2577,-7.20604,0.551174,289.9369,350,Breksi_dan_Piroklastik_Tua,5,18,Buruk
1544,108.2627,-7.20604,0.578061,289.9369,350,Breksi_dan_Piroklastik_Tua,3,17,Buruk
1545,108.2678,-7.20604,0.604948,289.9369,350,Breksi_dan_Piroklastik_Tua,5,20,Buruk
1546,108.2728,-7.20604,0.604948,289.9369,350,Breksi_dan_Piroklastik_Tua,5,20,Buruk
1547,108.2778,-7.20604,0.631834,289.9369,350,Breksi_dan_Piroklastik_Tua,4,17,Buruk
1548,108.2828,-7.20604,0.631834,289.9369,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1549,108.2878,-7.20604,0.631834,289.9369,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1550,108.3078,-7.20604,0.604948,269.9412,350,Breksi_dan_Piroklastik_Tua,5,17,Buruk
1551,108.3128,-7.20604,0.604948,249.9456,350,Breksi_dan_Piroklastik_Tua,5,16,Buruk
1552,108.3178,-7.20604,0.578061,249.9456,350,Breksi_dan_Piroklastik_Tua,5,15,Buruk
1553,108.3228,-7.20604,0.551174,229.9499,350,Breksi_dan_Piroklastik_Tua,5,12,Buruk
1554,108.3278,-7.20604,0.524288,229.9499,350,Breksi_dan_Piroklastik_Tua,4,10,Buruk
1555,108.3329,-7.20604,0.470515,209.9543,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1556,108.3379,-7.20604,0.416742,209.9543,350,Breksi_dan_Piroklastik_Tua,3,9,Buruk
1557,108.3429,-7.20604,0.362969,209.9543,350,Breksi_dan_Piroklastik_Tua,3,8,Buruk
1558,108.3479,-7.20604,0.336082,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1559,108.3529,-7.20604,0.282309,209.9543,350,Breksi_dan_Piroklastik_Tua,2,7,Buruk
1560,108.1275,-7.20237,0.389855,269.9412,350,Breksi_dan_Piroklastik_Muda,2,13,Buruk
1561,108.1325,-7.20237,0.362969,249.9456,350,Breksi_dan_Piroklastik_Muda,3,13,Buruk
1562,108.1375,-7.20237,0.336082,249.9456,350,Breksi_dan_Piroklastik_Muda,3,11,Buruk
1563,108.1426,-7.20237,0.309195,229.9499,350,Breksi_dan_Piroklastik_Muda,2,11,Buruk
1564,108.1476,-7.20237,0.282309,229.9499,350,Breksi_dan_Piroklastik_Muda,2,10,Buruk
1565,108.1826,-7.20237,0.201649,209.9543,350,Breksi_dan_Piroklastik_Muda,1,8,Buruk
1566,108.1876,-7.20237,0.201649,209.9543,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1567,108.1926,-7.20237,0.228536,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1568,108.1976,-7.20237,0.255422,189.9586,350,Breksi_dan_Piroklastik_Muda,1,7,Buruk
1569,108.2477,-7.20237,0.470515,289.9369,350,Breksi_dan_Piroklastik_Tua,5,23,Buruk
1570,108.2527,-7.20237,0.470515,289.9369,350,Breksi_dan_Piroklastik_Tua,5,22,Buruk
